Record_ID,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category,Crop
151,1998,Whole Year ,Assam,20166,149866000.0,6045.886957,7431.617574134682,Very High,Coconut 
152,1998,Kharif     ,Assam,9378,751.0,0.399130435,0.4546004842615012,Low,Cotton(lint)
153,1998,Whole Year ,Assam,14724,9690.0,0.636956522,0.6581092094539527,Low,Dry chillies
154,1998,Rabi       ,Assam,3002,1503.0,0.460454545,0.5006662225183212,Low,Gram
155,1998,Kharif     ,Assam,78702,687173.0,9.040869565,8.731328301695001,Very High,Jute
156,1998,Rabi       ,Assam,10222,5212.0,0.480909091,0.5098806495793387,Low,Linseed
157,1998,Kharif     ,Assam,19810,13965.0,0.608695652,0.7049469964664311,Low,Maize
158,1998,Kharif     ,Assam,5260,25623.0,4.9105,0.7049469964664311,High,Mesta
159,1998,Kharif     ,Assam,8753,4478.0,0.520555556,0.5115960242202673,Low,Niger seed
160,1998,Whole Year ,Assam,8083,18341.0,2.340434783,0.5115960242202673,Medium,Onion
161,1998,Rabi       ,Assam,116141,62330.0,0.50826087,0.5115960242202673,Low,Other  Rabi pulses
162,1998,Whole Year ,Assam,76958,611077.0,0.982466216,7.940396060188674,Very High,Potato
163,1998,Rabi       ,Assam,288829,135631.0,0.473478261,0.4695892725453469,Low,Rapeseed &Mustard
164,1998,Autumn     ,Assam,594979,13684.0,0.982466216,0.8749972688111681,Medium,Rice
165,1998,Summer     ,Assam,223913,446114.0,1.685217391,1.992354173272655,Medium,Rice
166,1998,Winter     ,Assam,1635230,2288114.0,1.395652174,1.3992612659992785,Medium,Rice
167,1998,Kharif     ,Assam,15940,8210.0,0.485217391,0.5150564617314931,Low,Sesamum
168,1998,Kharif     ,Assam,10547,5450.0,0.521363636,0.5167346164786195,Low,Small millets
169,1998,Whole Year ,Assam,30571,13684.0,39.89304348,40.02414052533447,Very High,Sugarcane
170,1998,Whole Year ,Assam,9433,32437.0,3.435652174,3.4386727446199514,High,Sweet potato
171,1998,Whole Year ,Assam,2798,13261.0,4.445217391,4.739456754824875,High,Tapioca
172,1998,Whole Year ,Assam,1465,732.0,0.569545455,0.4996587030716723,Low,Tobacco
173,1998,Whole Year ,Assam,10729,7416.0,0.666956522,0.6912107372541709,Low,Turmeric
174,1998,Rabi       ,Assam,89591,90509.0,0.999545455,1.0102465649451395,Low,Wheat
175,1998,Whole Year ,Goa,1500,1820.0,1.21,1.2133333333333334,Medium,Arecanut
176,1998,Whole Year ,Goa,1900,14400.0,7.58,1.2133333333333334,Very High,Banana
177,1998,Whole Year ,Goa,250,70.0,0.28,0.28,Low,Black pepper
178,1998,Whole Year ,Goa,52875,13684.0,0.28,0.2836879432624113,Low,Cashewnut
179,1998,Whole Year ,Goa,24858,121000000.0,4867.65,4867.648242014643,Very High,Coconut 
180,1998,Kharif     ,Goa,350,412.0,1.18,1.177142857142857,Medium,Groundnut
181,1998,Rabi       ,Goa,1048,2124.0,2.03,2.0267175572519083,Medium,Groundnut
182,1998,Rabi       ,Goa,8671,13684.0,1.06,1.063314496597855,Medium,Other  Rabi pulses
183,1998,Kharif     ,Goa,1200,324.0,0.27,0.27,Low,Other Kharif pulses
184,1998,Kharif     ,Goa,2500,2476.0,0.99,0.9904,Low,Ragi
185,1998,Kharif     ,Goa,41000,104249.0,2.54,2.542658536585366,Medium,Rice
186,1998,Rabi       ,Goa,15439,46925.0,3.04,3.039380788911199,High,Rice
187,1998,Whole Year ,Goa,1320,64000.0,0.982466216,48.48484848484848,Very High,Sugarcane
188,1998,Whole Year ,Karnataka,98047,648365.0,6.232,6.612797943843259,Very High,Arecanut
189,1998,Kharif     ,Karnataka,475396,221453.0,0.400833333,0.4658284882497959,Low,Arhar/Tur
190,1998,Kharif     ,Karnataka,415816,282231.0,0.601764706,0.678740115820459,Low,Bajra
191,1998,Rabi       ,Karnataka,451,536.0,1.19,1.188470066518847,Medium,Bajra
192,1998,Summer     ,Karnataka,846,498.0,0.59,0.5886524822695035,Low,Bajra
193,1998,Whole Year ,Karnataka,4387,10342.0,2.238,2.357419648962845,Medium,Black pepper
194,1998,Whole Year ,Karnataka,20218,1153.0,0.06,0.0570283905430804,Low,Cardamom
195,1998,Kharif     ,Karnataka,27246,23245.0,0.831818182,0.8531527563679072,Low,Castor seed
196,1998,Whole Year ,Karnataka,310399,1611530000.0,4692.261111,5191.801519979123,Very High,Coconut 
197,1998,Whole Year ,Karnataka,17935,2982.0,0.118,0.1662670755505993,Low,Coriander
198,1998,Kharif     ,Karnataka,9378,976876.0,0.982466216,1.534774035931154,Medium,Cotton(lint)
199,1998,Whole Year ,Karnataka,170319,146498.0,0.982466216,0.8601389157991768,Medium,Dry chillies
200,1998,Whole Year ,Karnataka,3574,3034.0,1.459411765,0.8489087856743145,Medium,Garlic
201,1998,Kharif     ,Karnataka,3896,51169.0,12.75944444,13.133726899383984,Very High,Ginger
202,1998,Rabi       ,Karnataka,355326,202508.0,0.573478261,0.5699217057012433,Low,Gram
203,1998,Kharif     ,Karnataka,1012577,929016.0,0.8568,0.917476893115289,Low,Groundnut
204,1998,Rabi       ,Karnataka,217445,263118.0,1.3052,1.2100439191519694,Medium,Groundnut
205,1998,Kharif     ,Karnataka,189486,90718.0,0.504615385,0.4787583251533094,Low,Horse-gram
206,1998,Rabi       ,Karnataka,134779,62084.0,0.4492,0.4606355589520622,Low,Horse-gram
207,1998,Kharif     ,Karnataka,420808,616645.0,1.305714286,1.4653832626756145,Medium,Jowar
208,1998,Rabi       ,Karnataka,1420162,1003450.0,0.7235,0.7065743203944339,Low,Jowar
209,1998,Summer     ,Karnataka,8897,23144.0,2.461333333,2.601326289760593,Medium,Jowar
210,1998,Rabi       ,Karnataka,19806,6441.0,0.315,0.3252044834898515,Low,Linseed
211,1998,Kharif     ,Karnataka,9378,1542607.0,3.366,0.3252044834898515,High,Maize
212,1998,Rabi       ,Karnataka,49922,101605.0,1.97952381,2.0352750290453105,Medium,Maize
213,1998,Summer     ,Karnataka,11974,27080.0,2.241904762,2.2615667279104725,Medium,Maize
214,1998,Kharif     ,Karnataka,311720,61227.0,0.180769231,0.1964166559733093,Low,Moong(Green Gram)
215,1998,Rabi       ,Karnataka,15627,7005.0,0.438823529,0.4482626223843348,Low,Moong(Green Gram)
216,1998,Kharif     ,Karnataka,9378,8104.0,0.214782609,0.1936300862542709,Low,Niger seed
217,1998,Kharif     ,Karnataka,79921,362053.0,5.363636364,4.530136009309193,High,Onion
218,1998,Rabi       ,Karnataka,8882,91057.0,8.936315789,10.251857689709524,Very High,Onion
219,1998,Summer     ,Karnataka,9378,55339.0,11.86631579,11.536168438607463,Very High,Onion
220,1998,Kharif     ,Karnataka,1730,15872.0,0.982466216,9.17456647398844,Very High,Peas & beans (Pulses)
221,1998,Rabi       ,Karnataka,494,4882.0,8.948181818,9.882591093117409,Very High,Peas & beans (Pulses)
222,1998,Summer     ,Karnataka,9378,13707.0,7.827,8.658875552747947,Very High,Peas & beans (Pulses)
223,1998,Kharif     ,Karnataka,28755,317052.0,12.37333333,11.025978090766824,Very High,Potato
224,1998,Rabi       ,Karnataka,4173,82124.0,18.90714286,19.679846633117663,Very High,Potato
225,1998,Summer     ,Karnataka,1137,19387.0,0.982466216,17.051011433597186,Very High,Potato
226,1998,Whole Year ,Karnataka,268,3910.0,14.59,14.58955223880597,Very High,Potato
227,1998,Kharif     ,Karnataka,986173,1664767.0,1.418,1.688108475896217,Medium,Ragi
228,1998,Rabi       ,Karnataka,9378,45301.0,1.361,1.338959004522212,Medium,Ragi
229,1998,Summer     ,Karnataka,10673,24008.0,0.982466216,2.2494144101939475,Medium,Ragi
230,1998,Kharif     ,Karnataka,6673,1790.0,0.210625,0.2682451670912633,Low,Rapeseed &Mustard
231,1998,Kharif     ,Karnataka,1079193,2599170.0,2.310740741,2.408438527677626,Medium,Rice
232,1998,Rabi       ,Karnataka,51782,106072.0,2.054285714,2.0484338187014792,Medium,Rice
233,1998,Summer     ,Karnataka,295830,13684.0,2.99375,3.2166075110705474,Medium,Rice
234,1998,Rabi       ,Karnataka,97487,58727.0,0.616428571,0.6024085262650405,Low,Safflower
235,1998,Kharif     ,Karnataka,115250,13684.0,0.417307692,0.6024085262650405,Low,Sesamum
236,1998,Kharif     ,Karnataka,9378,70294.0,1.060588235,1.076329449233643,Medium,Soyabean
237,1998,Kharif     ,Karnataka,430676,127090.0,0.382608696,0.2950942239641865,Low,Sunflower
238,1998,Rabi       ,Karnataka,359514,112736.0,0.390416667,0.3135788870530772,Low,Sunflower
239,1998,Summer     ,Karnataka,43156,24211.0,0.595217391,0.5610112151265177,Low,Sunflower
240,1998,Whole Year ,Karnataka,5007,25386.0,4.682380952,5.07010185739964,High,Turmeric
241,1998,Rabi       ,Karnataka,268981,219433.0,0.848823529,5.07010185739964,Low,Wheat
242,1998,Whole Year ,Kerala,73639,68479.0,0.797857143,0.9299284346609812,Low,Arecanut
243,1998,Whole Year ,Kerala,30521,386588.0,12.85714286,12.66629533763638,Very High,Banana
244,1998,Whole Year ,Kerala,182384,68510.0,0.261428571,0.3756360207035705,Low,Black pepper
245,1998,Whole Year ,Kerala,41449,4990.0,0.045555556,0.120388911674588,Low,Cardamom
246,1998,Whole Year ,Kerala,91268,51336.0,0.484285714,0.120388911674588,Low,Cashewnut
247,1998,Whole Year ,Kerala,882288,5132000000.0,5304.749286,5816.694775402137,Very High,Coconut 
248,1998,Kharif     ,Kerala,10999,17752.0,1.61,1.6139649059005363,Medium,Cotton(lint)
249,1998,Whole Year ,Kerala,297,288.0,0.937777778,0.9696969696969696,Low,Dry chillies
250,1998,Whole Year ,Kerala,742,12614.0,17.0,17.0,Very High,Garlic
251,1998,Whole Year ,Kerala,11107,39362.0,2.93,17.0,Medium,Ginger
252,1998,Kharif     ,Kerala,7021,5219.0,0.62,0.7433414043583535,Low,Groundnut
253,1998,Kharif     ,Kerala,2177,1108.0,0.505,0.5089572806614607,Low,Jowar
254,1998,Kharif     ,Kerala,1157,936.0,0.81,0.8089887640449438,Low,Ragi
255,1998,Autumn     ,Kerala,120217,235849.0,1.856923077,1.9618606353510728,Medium,Rice
256,1998,Summer     ,Kerala,57700,144872.0,2.116153846,2.5107798960138648,Medium,Rice
257,1998,Winter     ,Kerala,174714,346022.0,1.937142857,1.9805052829195144,Medium,Rice
258,1998,Kharif     ,Kerala,3303,13684.0,0.467272727,0.3200121102028459,Low,Sesamum
259,1998,Whole Year ,Kerala,6160,472160.0,64.83,76.64935064935065,Very High,Sugarcane
260,1998,Whole Year ,Kerala,1099,11924.0,11.718,10.849863512283894,Very High,Sweet potato
261,1998,Whole Year ,Kerala,112774,2630155.0,25.51785714,23.32235266994165,Very High,Tapioca
262,1998,Whole Year ,Kerala,41,228.0,5.56,5.560975609756097,High,Tobacco
263,1998,Whole Year ,Kerala,3706,8034.0,1.997857143,2.167835941716136,Medium,Turmeric
264,1998,Whole Year ,Meghalaya,9585,11567.0,0.982466216,1.2067814293166406,Medium,Arecanut
265,1998,Kharif     ,Meghalaya,861,678.0,0.803333333,0.7874564459930313,Low,Arhar/Tur
266,1998,Whole Year ,Meghalaya,5194,62888.0,11.26714286,12.107816711590296,Very High,Banana
267,1998,Kharif     ,Meghalaya,7549,5599.0,0.796666667,0.7416876407471188,Low,Cotton(lint)
268,1998,Whole Year ,Meghalaya,1764,1051.0,0.598571429,0.5958049886621315,Low,Dry chillies
269,1998,Kharif     ,Meghalaya,7403,45590.0,6.008571429,6.158314196947184,Very High,Ginger
270,1998,Rabi       ,Meghalaya,463,283.0,0.61,0.6112311015118791,Low,Gram
271,1998,Kharif     ,Meghalaya,4241,27097.0,7.553333333,6.389294977599623,Very High,Jute
272,1998,Kharif     ,Meghalaya,51,23.0,0.45,0.4509803921568627,Low,Linseed
273,1998,Kharif     ,Meghalaya,17219,25272.0,1.457142857,1.4676810500029038,Medium,Maize
274,1998,Kharif     ,Meghalaya,4681,21362.0,4.58,4.563554795983764,High,Mesta
275,1998,Whole Year ,Meghalaya,871,631.0,0.68,0.7244546498277842,Low,Mesta
276,1998,Rabi       ,Meghalaya,1938,1527.0,0.755714286,0.7879256965944272,Low,Other  Rabi pulses
277,1998,Whole Year ,Meghalaya,9378,201059.0,7.738571429,9.688189659326362,Very High,Potato
278,1998,Rabi       ,Meghalaya,6916,4576.0,0.635714286,0.6616541353383458,Low,Rapeseed &Mustard
279,1998,Kharif     ,Meghalaya,105402,149742.0,0.982466216,1.420675129504184,Medium,Rice
280,1998,Kharif     ,Meghalaya,1322,13684.0,0.575714286,0.5249621785173979,Low,Sesamum
281,1998,Kharif     ,Meghalaya,2823,2282.0,0.871428571,0.8083599008147361,Low,Small millets
282,1998,Kharif     ,Meghalaya,899,812.0,0.881428571,0.9032258064516128,Low,Soyabean
283,1998,Whole Year ,Meghalaya,83,225.0,2.328,2.710843373493976,Medium,Sugarcane
284,1998,Whole Year ,Meghalaya,5181,17291.0,0.982466216,3.3373866049025285,High,Sweet potato
285,1998,Whole Year ,Meghalaya,3963,21251.0,6.547142857,5.362351753721928,Very High,Tapioca
286,1998,Whole Year ,Meghalaya,742,507.0,0.61,0.683288409703504,Low,Tobacco
